Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2022-03-07,Dumbbell Shoulder Press,15.9,35,7,77.1,170,13.6,0
2022-03-07,Dumbbell Shoulder Press,15.9,35,11,77.1,170,20,0
2022-03-07,Dumbbell Shoulder Press,15.9,35,11,77.1,170,20,0
2022-03-07,Dumbbell Shoulder Press,15.9,35,11,77.1,170,20,0
2022-03-07,Dumbbell Shoulder Press,15.9,35,11,77.1,170,20,0
2022-03-07,Bench Press,68,150,10,77.1,170,45.7,0
2022-03-07,Bench Press,68,150,9,77.1,170,41.6,0
2022-03-07,Bench Press,68,150,9,77.1,170,41.6,0
2022-03-07,Bench Press,68,150,9,77.1,170,41.6,0
2022-03-07,Bench Press,68,150,9,77.1,170,41.6,0
2022-03-06,Deadlift,120.2,265,3,77.1,170,33.8,0
2022-03-06,Deadlift,120.2,265,5,77.1,170,41,0
2022-03-06,Deadlift,120.2,265,8,77.1,170,53.7,0
2022-03-06,Deadlift,120.2,265,7,77.1,170,49.2,0
2022-03-06,Deadlift,120.2,265,1,77.1,170,27.7,0
2022-03-06,Squat,120.2,265,5,77.1,170,60.8,0
2022-03-06,Squat,120.2,265,6,77.1,170,64.8,0
2022-03-06,Squat,120.2,265,4,77.1,170,56.9,0
2022-03-06,Squat,120.2,265,7,77.1,170,68.8,0
2022-03-06,Squat,120.2,265,10,77.1,170,80.4,0
2022-03-05,Chin Ups,-18.1,-40,7,77.1,170,3.7,0
2022-03-05,Chin Ups,-18.1,-40,8,77.1,170,4.8,0
2022-03-05,Chin Ups,-18.1,-40,9,77.1,170,6.3,0
2022-03-05,Chin Ups,-18.1,-40,9,77.1,170,6.3,0
2022-03-05,Chin Ups,-18.1,-40,12,77.1,170,11.3,0
2022-03-05,Pendlay Row,54.4,120,16,77.1,170,46,0
2022-03-05,Pendlay Row,54.4,120,10,77.1,170,29.5,0
2022-03-05,Pendlay Row,54.4,120,10,77.1,170,29.5,0
2022-03-05,Pendlay Row,54.4,120,10,77.1,170,29.5,0
2022-03-05,Pendlay Row,54.4,120,10,77.1,170,29.5,0
2022-03-03,Reverse Grip Bench Press,59,130,7,77.1,170,30.2,0
2022-03-03,Reverse Grip Bench Press,59,130,7,77.1,170,30.2,0
2022-03-03,Reverse Grip Bench Press,59,130,6,77.1,170,28.2,0
2022-03-03,Reverse Grip Bench Press,59,130,9,77.1,170,35,0
2022-03-03,Reverse Grip Bench Press,59,130,12,77.1,170,41.2,0
2022-03-03,Shoulder Press,45.4,100,5,77.1,170,30.8,0
2022-03-03,Shoulder Press,45.4,100,5,77.1,170,30.8,0
2022-03-03,Shoulder Press,45.4,100,6,77.1,170,33.7,0
2022-03-03,Shoulder Press,45.4,100,10,77.1,170,48.2,0
2022-03-03,Shoulder Press,45.4,100,10,77.1,170,48.2,0
2022-03-02,Front Squat,83.9,185,7,77.1,170,50.7,0
2022-03-02,Front Squat,83.9,185,6,77.1,170,46.5,0
2022-03-02,Front Squat,83.9,185,4,77.1,170,38.8,0
2022-03-02,Front Squat,83.9,185,8,77.1,170,55.1,0
2022-03-02,Front Squat,83.9,185,2,77.1,170,32.2,0
2022-03-02,Sumo Deadlift,129.3,285,14,77.1,170,70.6,0
2022-03-02,Sumo Deadlift,129.3,285,10,77.1,170,57.9,0
2022-03-02,Sumo Deadlift,129.3,285,10,77.1,170,57.9,0
2022-03-02,Sumo Deadlift,129.3,285,10,77.1,170,57.9,0
2022-03-02,Sumo Deadlift,129.3,285,10,77.1,170,57.9,0
2022-03-01,Seated Cable Row,47.6,105,11,77.1,170,24.3,0
2022-03-01,Seated Cable Row,47.6,105,12,77.1,170,26.3,0
2022-03-01,Seated Cable Row,47.6,105,12,77.1,170,26.3,0
2022-03-01,Seated Cable Row,47.6,105,12,77.1,170,26.3,0
2022-03-01,Seated Cable Row,47.6,105,12,77.1,170,26.3,0
2022-03-01,Pull Ups,-15.9,-35,5,77.1,170,4.7,0
2022-03-01,Pull Ups,-15.9,-35,8,77.1,170,8.7,0
2022-03-01,Pull Ups,-15.9,-35,8,77.1,170,8.7,0
2022-03-01,Pull Ups,-15.9,-35,10,77.1,170,13.2,0
2022-03-01,Pull Ups,-15.9,-35,10,77.1,170,13.2,0
2022-02-28,Dumbbell Shoulder Press,15.9,35,7,77.1,170,13.6,0
2022-02-28,Dumbbell Shoulder Press,15.9,35,8,77.1,170,15.1,0
2022-02-28,Dumbbell Shoulder Press,15.9,35,5,77.1,170,11.1,0
2022-02-28,Dumbbell Shoulder Press,15.9,35,7,77.1,170,13.6,0
2022-02-28,Dumbbell Shoulder Press,15.9,35,12,77.1,170,21.4,0
2022-02-28,Bench Press,70.3,155,7,77.1,170,37.4,0
2022-02-28,Bench Press,70.3,155,8,77.1,170,41.2,0
2022-02-28,Bench Press,70.3,155,6,77.1,170,33.9,0
2022-02-28,Bench Press,70.3,155,12,77.1,170,55.7,0
2022-02-28,Bench Press,70.3,155,12,77.1,170,55.7,0
2022-02-27,Seated Cable Row,38.6,85,12,77.1,170,12.5,0
2022-02-27,Seated Cable Row,38.6,85,12,77.1,170,12.5,0
2022-02-27,Seated Cable Row,38.6,85,12,77.1,170,12.5,0
2022-02-27,Seated Cable Row,38.6,85,12,77.1,170,12.5,0
2022-02-27,Seated Cable Row,38.6,85,12,77.1,170,12.5,0
2022-02-27,Seated Cable Row,38.6,85,12,77.1,170,12.5,0
2022-02-27,Pull Ups,-36.3,-80,12,77.1,170,1.2,0
2022-02-27,Pull Ups,-36.3,-80,12,77.1,170,1.2,0
2022-02-27,Pull Ups,-36.3,-80,12,77.1,170,1.2,0
2022-02-27,Pull Ups,-36.3,-80,12,77.1,170,1.2,0
2022-02-27,Pull Ups,-36.3,-80,12,77.1,170,1.2,0
2022-02-27,Pull Ups,-36.3,-80,12,77.1,170,1.2,0
2022-02-26,Dumbbell Shoulder Press,10.2,22.5,12,77.1,170,5.3,0
2022-02-26,Dumbbell Shoulder Press,10.2,22.5,12,77.1,170,5.3,0
2022-02-26,Dumbbell Shoulder Press,10.2,22.5,12,77.1,170,5.3,0
2022-02-26,Dumbbell Shoulder Press,10.2,22.5,12,77.1,170,5.3,0
2022-02-26,Dumbbell Shoulder Press,10.2,22.5,12,77.1,170,5.3,0
2022-02-26,Dumbbell Shoulder Press,10.2,22.5,12,77.1,170,5.3,0
2022-02-26,Bench Press,52.2,115,12,77.1,170,23.4,0
2022-02-26,Bench Press,52.2,115,12,77.1,170,23.4,0
2022-02-26,Bench Press,52.2,115,12,77.1,170,23.4,0
2022-02-26,Bench Press,52.2,115,12,77.1,170,23.4,0
2022-02-26,Bench Press,52.2,115,12,77.1,170,23.4,0
2022-02-26,Bench Press,52.2,115,12,77.1,170,23.4,0
2022-02-22,Sumo Deadlift,206.4,455,1,77.1,170,80.5,0
2022-02-22,Sumo Deadlift,183.7,405,1,77.1,170,66.5,0
2022-02-22,Sumo Deadlift,161,355,1,77.1,170,48.6,0
2022-02-22,Sumo Deadlift,133.8,295,5,77.1,170,39.8,0
2022-02-22,Sumo Deadlift,111.1,245,8,77.1,170,29.5,0
2022-02-20,Pull Ups,-34,-75,5,77.1,170,0.3,0
2022-02-20,Pull Ups,-34,-75,5,77.1,170,0.3,0
2022-02-20,Pull Ups,-34,-75,5,77.1,170,0.3,0
2022-02-20,Pull Ups,-34,-75,5,77.1,170,0.3,0
2022-02-20,Pull Ups,-34,-75,5,77.1,170,0.3,0
2022-02-20,Pull Ups,-34,-75,5,77.1,170,0.3,0
2022-02-20,Pull Ups,-18.1,-40,15,77.1,170,20.1,0
2022-02-20,Pull Ups,-24.9,-55,3,77.1,170,1,0
2022-02-20,Pull Ups,-34,-75,3,77.1,170,0.2,0
2022-02-20,Shoulder Press,38.6,85,5,77.1,170,18.3,0
2022-02-20,Shoulder Press,38.6,85,5,77.1,170,18.3,0
2022-02-20,Shoulder Press,38.6,85,5,77.1,170,18.3,0
2022-02-20,Shoulder Press,38.6,85,5,77.1,170,18.3,0
2022-02-20,Shoulder Press,38.6,85,5,77.1,170,18.3,0
2022-02-20,Shoulder Press,38.6,85,5,77.1,170,18.3,0
2022-02-20,Shoulder Press,38.6,85,5,77.1,170,18.3,0
2022-02-20,Shoulder Press,47.6,105,10,77.1,170,53.8,0
2022-02-20,Shoulder Press,43.1,95,3,77.1,170,21.7,0
2022-02-20,Shoulder Press,38.6,85,3,77.1,170,14.7,0
2022-02-20,Sumo Deadlift,117.9,260,5,77.1,170,25.4,0
2022-02-20,Sumo Deadlift,117.9,260,5,77.1,170,25.4,0
2022-02-20,Sumo Deadlift,117.9,260,5,77.1,170,25.4,0
2022-02-20,Sumo Deadlift,117.9,260,5,77.1,170,25.4,0
2022-02-20,Sumo Deadlift,117.9,260,5,77.1,170,25.4,0
2022-02-20,Sumo Deadlift,117.9,260,5,77.1,170,25.4,0
2022-02-20,Sumo Deadlift,117.9,260,5,77.1,170,25.4,0
2022-02-20,Sumo Deadlift,152,335,15,77.1,170,89.5,0
2022-02-20,Sumo Deadlift,136.1,300,3,77.1,170,34.4,0
2022-02-20,Sumo Deadlift,111.1,245,3,77.1,170,15.4,0
2022-02-18,Pendlay Row,45.4,100,5,81.2,179,4.6,0
2022-02-18,Pendlay Row,45.4,100,5,81.2,179,4.6,0
2022-02-18,Pendlay Row,45.4,100,5,81.2,179,4.6,0
2022-02-18,Pendlay Row,45.4,100,5,81.2,179,4.6,0
2022-02-18,Pendlay Row,45.4,100,5,81.2,179,4.6,0
2022-02-18,Pendlay Row,45.4,100,5,81.2,179,4.6,0
2022-02-18,Pendlay Row,45.4,100,5,81.2,179,4.6,0
2022-02-18,Pendlay Row,56.7,125,13,81.2,179,36.1,0
2022-02-18,Pendlay Row,49.9,110,3,81.2,179,5.5,0
2022-02-18,Pendlay Row,45.4,100,3,81.2,179,3.3,0
2022-02-18,Bench Press,61.2,135,5,81.2,179,14.8,0
2022-02-18,Bench Press,61.2,135,5,81.2,179,14.8,0
2022-02-18,Bench Press,61.2,135,5,81.2,179,14.8,0
2022-02-18,Bench Press,61.2,135,5,81.2,179,14.8,0
2022-02-18,Bench Press,61.2,135,5,81.2,179,14.8,0
2022-02-18,Bench Press,61.2,135,5,81.2,179,14.8,0
2022-02-18,Bench Press,61.2,135,5,81.2,179,14.8,0
2022-02-18,Bench Press,79.4,175,7,81.2,179,45.1,0
2022-02-18,Bench Press,70.3,155,3,81.2,179,20.1,0
2022-02-18,Bench Press,61.2,135,3,81.2,179,11.5,0
2022-02-18,Squat,106.6,235,5,81.2,179,39.3,0
2022-02-18,Squat,106.6,235,5,81.2,179,39.3,0
2022-02-18,Squat,106.6,235,5,81.2,179,39.3,0
2022-02-18,Squat,106.6,235,5,81.2,179,39.3,0
2022-02-18,Squat,106.6,235,5,81.2,179,39.3,0
2022-02-18,Squat,106.6,235,5,81.2,179,39.3,0
2022-02-18,Squat,138.3,305,8,81.2,179,82.7,0
2022-02-18,Squat,122.5,270,3,81.2,179,48.9,0
2022-02-18,Squat,106.6,235,3,81.2,179,32.4,0
2022-02-16,Dumbbell Shoulder Press,12.5,27.5,5,81.2,179,3.7,0
2022-02-16,Dumbbell Shoulder Press,12.5,27.5,5,81.2,179,3.7,0
2022-02-16,Dumbbell Shoulder Press,12.5,27.5,5,81.2,179,3.7,0
2022-02-16,Dumbbell Shoulder Press,12.5,27.5,5,81.2,179,3.7,0
2022-02-16,Dumbbell Shoulder Press,12.5,27.5,5,81.2,179,3.7,0
2022-02-16,Dumbbell Shoulder Press,12.5,27.5,5,81.2,179,3.7,0
2022-02-16,Dumbbell Shoulder Press,17,37.5,12,81.2,179,21.7,0
2022-02-16,Dumbbell Shoulder Press,14.7,32.5,5,81.2,179,6.7,0
2022-02-16,Dumbbell Shoulder Press,12.5,27.5,5,81.2,179,3.7,0
2022-02-16,Deadlift,97.5,215,5,81.2,179,15.4,0
2022-02-16,Deadlift,97.5,215,5,81.2,179,15.4,0
2022-02-16,Deadlift,97.5,215,5,81.2,179,15.4,0
2022-02-16,Deadlift,97.5,215,5,81.2,179,15.4,0
2022-02-16,Deadlift,97.5,215,5,81.2,179,15.4,0
2022-02-16,Deadlift,97.5,215,5,81.2,179,15.4,0
2022-02-16,Deadlift,97.5,215,5,81.2,179,15.4,0
2022-02-16,Deadlift,129.3,285,10,81.2,179,66.7,0
2022-02-16,Deadlift,113.4,250,5,81.2,179,28.4,0
2022-02-16,Deadlift,97.5,215,5,81.2,179,15.4,0
2022-02-16,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-02-16,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-02-16,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-02-16,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-02-16,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-02-16,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-02-16,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-02-16,Chin Ups,-4.5,-10,6,81.2,179,13.4,0
2022-02-16,Chin Ups,-13.6,-30,5,81.2,179,4.3,0
2022-02-16,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-02-14,Reverse Grip Bench Press,40.8,90,5,81.2,179,8.8,0
2022-02-14,Reverse Grip Bench Press,40.8,90,5,81.2,179,8.8,0
2022-02-14,Reverse Grip Bench Press,40.8,90,5,81.2,179,8.8,0
2022-02-14,Reverse Grip Bench Press,40.8,90,5,81.2,179,8.8,0
2022-02-14,Reverse Grip Bench Press,40.8,90,5,81.2,179,8.8,0
2022-02-14,Reverse Grip Bench Press,40.8,90,5,81.2,179,8.8,0
2022-02-14,Reverse Grip Bench Press,54.4,120,15,81.2,179,35.9,0
2022-02-14,Reverse Grip Bench Press,47.6,105,5,81.2,179,13.3,0
2022-02-14,Reverse Grip Bench Press,40.8,90,5,81.2,179,8.8,0
2022-02-14,Front Squat,61.2,135,5,81.2,179,10.6,0
2022-02-14,Front Squat,61.2,135,5,81.2,179,10.6,0
2022-02-14,Front Squat,61.2,135,5,81.2,179,10.6,0
2022-02-14,Front Squat,61.2,135,5,81.2,179,10.6,0
2022-02-14,Front Squat,61.2,135,5,81.2,179,10.6,0
2022-02-14,Front Squat,61.2,135,5,81.2,179,10.6,0
2022-02-14,Front Squat,61.2,135,5,81.2,179,10.6,0
2022-02-14,Front Squat,79.4,175,15,81.2,179,66.8,0
2022-02-14,Front Squat,70.3,155,5,81.2,179,19.3,0
2022-02-14,Front Squat,61.2,135,5,81.2,179,10.6,0
2022-02-14,Seated Cable Row,40.8,90,5,81.2,179,5.1,0
2022-02-14,Seated Cable Row,40.8,90,5,81.2,179,5.1,0
2022-02-14,Seated Cable Row,40.8,90,5,81.2,179,5.1,0
2022-02-14,Seated Cable Row,40.8,90,5,81.2,179,5.1,0
2022-02-14,Seated Cable Row,40.8,90,5,81.2,179,5.1,0
2022-02-14,Seated Cable Row,40.8,90,5,81.2,179,5.1,0
2022-02-14,Seated Cable Row,40.8,90,5,81.2,179,5.1,0
2022-02-14,Seated Cable Row,54.4,120,12,81.2,179,34.1,0
2022-02-14,Seated Cable Row,47.6,105,5,81.2,179,9.7,0
2022-02-14,Seated Cable Row,40.8,90,5,81.2,179,5.1,0
2022-02-12,Shoulder Press,34,75,5,81.2,179,9,0
2022-02-12,Shoulder Press,34,75,5,81.2,179,9,0
2022-02-12,Shoulder Press,34,75,5,81.2,179,9,0
2022-02-12,Shoulder Press,34,75,5,81.2,179,9,0
2022-02-12,Shoulder Press,34,75,5,81.2,179,9,0
2022-02-12,Shoulder Press,34,75,5,81.2,179,9,0
2022-02-12,Shoulder Press,34,75,5,81.2,179,9,0
2022-02-12,Shoulder Press,45.4,100,9,81.2,179,38.6,0
2022-02-12,Shoulder Press,40.8,90,5,81.2,179,18,0
2022-02-12,Shoulder Press,34,75,5,81.2,179,9,0
2022-02-12,Sumo Deadlift,111.1,245,5,81.2,179,15.8,0
2022-02-12,Sumo Deadlift,111.1,245,5,81.2,179,15.8,0
2022-02-12,Sumo Deadlift,111.1,245,5,81.2,179,15.8,0
2022-02-12,Sumo Deadlift,111.1,245,5,81.2,179,15.8,0
2022-02-12,Sumo Deadlift,111.1,245,5,81.2,179,15.8,0
2022-02-12,Sumo Deadlift,111.1,245,5,81.2,179,15.8,0
2022-02-12,Sumo Deadlift,111.1,245,5,81.2,179,15.8,0
2022-02-12,Sumo Deadlift,145.2,320,15,81.2,179,81.8,0
2022-02-12,Sumo Deadlift,127,280,5,81.2,179,27.8,0
2022-02-12,Sumo Deadlift,111.1,245,5,81.2,179,15.8,0
2022-02-12,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-02-12,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-02-12,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-02-12,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-02-12,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-02-12,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-02-12,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-02-12,Pull Ups,-24.9,-55,15,81.2,179,11.9,0
2022-02-12,Pull Ups,-31.8,-70,5,81.2,179,0.6,0
2022-02-12,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-02-09,Bench Press,56.7,125,5,81.2,179,10.7,0
2022-02-09,Bench Press,56.7,125,5,81.2,179,10.7,0
2022-02-09,Bench Press,56.7,125,5,81.2,179,10.7,0
2022-02-09,Bench Press,56.7,125,5,81.2,179,10.7,0
2022-02-09,Bench Press,56.7,125,5,81.2,179,10.7,0
2022-02-09,Bench Press,56.7,125,5,81.2,179,10.7,0
2022-02-09,Bench Press,56.7,125,5,81.2,179,10.7,0
2022-02-09,Bench Press,74.8,165,8,81.2,179,42.1,0
2022-02-09,Bench Press,65.8,145,5,81.2,179,19.7,0
2022-02-09,Bench Press,56.7,125,5,81.2,179,10.7,0
2022-02-09,Squat,99.8,220,5,81.2,179,31.8,0
2022-02-09,Squat,99.8,220,5,81.2,179,31.8,0
2022-02-09,Squat,99.8,220,5,81.2,179,31.8,0
2022-02-09,Squat,99.8,220,5,81.2,179,31.8,0
2022-02-09,Squat,99.8,220,5,81.2,179,31.8,0
2022-02-09,Squat,99.8,220,5,81.2,179,31.8,0
2022-02-09,Squat,99.8,220,5,81.2,179,31.8,0
2022-02-09,Squat,129.3,285,10,81.2,179,83,0
2022-02-09,Squat,115.7,255,5,81.2,179,49.4,0
2022-02-09,Squat,99.8,220,5,81.2,179,31.8,0
2022-02-09,Pendlay Row,40.8,90,5,81.2,179,2.6,0
2022-02-09,Pendlay Row,40.8,90,5,81.2,179,2.6,0
2022-02-09,Pendlay Row,40.8,90,5,81.2,179,2.6,0
2022-02-09,Pendlay Row,40.8,90,5,81.2,179,2.6,0
2022-02-09,Pendlay Row,40.8,90,5,81.2,179,2.6,0
2022-02-09,Pendlay Row,40.8,90,5,81.2,179,2.6,0
2022-02-09,Pendlay Row,40.8,90,5,81.2,179,2.6,0
2022-02-09,Pendlay Row,54.4,120,15,81.2,179,36.7,0
2022-02-09,Pendlay Row,47.6,105,5,81.2,179,6,0
2022-02-09,Pendlay Row,40.8,90,5,81.2,179,2.6,0
2022-01-31,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-31,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-31,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-31,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-31,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-31,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-31,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-31,Chin Ups,0,0,5,81.2,179,15.7,0
2022-01-31,Chin Ups,-9.1,-20,3,81.2,179,4.4,0
2022-01-31,Chin Ups,-20.4,-45,5,81.2,179,1.8,0
2022-01-31,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-31,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-31,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-31,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-31,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-31,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-31,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-31,Dumbbell Shoulder Press,11.3,25,15,81.2,179,7.4,0
2022-01-31,Dumbbell Shoulder Press,10.2,22.5,3,81.2,179,1.4,0
2022-01-31,Dumbbell Shoulder Press,9.1,20,5,81.2,179,1.2,0
2022-01-31,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-31,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-31,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-31,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-31,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-31,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-31,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-31,Deadlift,140.6,310,11,81.2,179,79.8,0
2022-01-31,Deadlift,124.7,275,3,81.2,179,32.2,0
2022-01-31,Deadlift,111.1,245,5,81.2,179,26.4,0
2022-01-28,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-28,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-28,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-28,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-28,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-28,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-28,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-28,Reverse Grip Bench Press,59,130,14,81.2,179,40.3,0
2022-01-28,Reverse Grip Bench Press,52.2,115,3,81.2,179,14.4,0
2022-01-28,Reverse Grip Bench Press,45.4,100,5,81.2,179,11.7,0
2022-01-28,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-28,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-28,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-28,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-28,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-28,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-28,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-28,Seated Cable Row,59,130,9,81.2,179,33.8,0
2022-01-28,Seated Cable Row,52.2,115,3,81.2,179,11,0
2022-01-28,Seated Cable Row,45.4,100,5,81.2,179,8,0
2022-01-28,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-28,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-28,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-28,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-28,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-28,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-28,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-28,Front Squat,83.9,185,12,81.2,179,65.1,0
2022-01-28,Front Squat,74.8,165,3,81.2,179,19.4,0
2022-01-28,Front Squat,65.8,145,5,81.2,179,14.6,0
2022-01-26,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-26,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-26,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-26,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-26,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-26,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-26,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-26,Pull Ups,-20.4,-45,10,81.2,179,9.3,0
2022-01-26,Pull Ups,-31.8,-70,3,81.2,179,0.4,0
2022-01-26,Pull Ups,-31.8,-70,5,81.2,179,0.6,0
2022-01-26,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-26,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-26,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-26,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-26,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-26,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-26,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-26,Shoulder Press,49.9,110,6,81.2,179,37.8,0
2022-01-26,Shoulder Press,43.1,95,3,81.2,179,17.6,0
2022-01-26,Shoulder Press,38.6,85,5,81.2,179,14.6,0
2022-01-26,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-26,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-26,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-26,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-26,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-26,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-26,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-26,Sumo Deadlift,156.5,345,6,81.2,179,59,0
2022-01-26,Sumo Deadlift,138.3,305,3,81.2,179,30.6,0
2022-01-26,Sumo Deadlift,124.7,275,5,81.2,179,25.9,0
2022-01-24,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-24,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-24,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-24,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-24,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-24,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-24,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-24,Pendlay Row,59,130,8,81.2,179,24.8,0
2022-01-24,Pendlay Row,52.2,115,3,81.2,179,7,0
2022-01-24,Pendlay Row,45.4,100,5,81.2,179,4.6,0
2022-01-24,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-24,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-24,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-24,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-24,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-24,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-24,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-24,Bench Press,81.6,180,4,81.2,179,37.3,0
2022-01-24,Bench Press,72.6,160,3,81.2,179,22.7,0
2022-01-24,Bench Press,63.5,140,5,81.2,179,17.2,0
2022-01-24,Squat,74.8,165,10,81.2,179,20.8,0
2022-01-24,Squat,74.8,165,10,81.2,179,20.8,0
2022-01-24,Squat,74.8,165,10,81.2,179,20.8,0
2022-01-24,Squat,74.8,165,10,81.2,179,20.8,0
2022-01-24,Squat,74.8,165,10,81.2,179,20.8,0
2022-01-24,Squat,74.8,165,10,81.2,179,20.8,0
2022-01-24,Squat,74.8,165,10,81.2,179,20.8,0
2022-01-24,Squat,140.6,310,9,81.2,179,87.3,0
2022-01-24,Squat,127,280,3,81.2,179,53.7,0
2022-01-24,Squat,111.1,245,5,81.2,179,44.4,0
2022-01-22,Deadlift,72.6,160,8,81.2,179,6,0
